"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_001007006",7.00480689264364,0.304298419574578,0.500416055285244,0.0788159993917382,0.230907404711132
"NM_001007007",248.47586868369,0.34969714657545,0.192682729901992,0.0363277435654445,0.13792163838355
"NM_001007008",5479.88960960423,-0.0688850697440356,0.202001263707111,0.684256157540602,0.826847386474749
"NM_001007011",74.7669215927992,-0.0173427280276468,0.273288714380224,0.924233352896781,0.96425472273946
"NM_001007014",211.062381176103,-0.360877176611926,0.182216244565569,0.0242807698456504,0.106048690377863
"NM_001007016",40.9466604682698,0.0776104417206416,0.326567180625967,0.650408374922383,0.806335733320769
"NM_001007020",8.30324997900355,0.104389030153755,0.356353216671327,0.484723784622478,0.689063794335742
"NM_001007091",838.718974779111,-0.0435673380337738,0.146024895896836,0.744549462563504,0.864763956752227
"NM_001007092",239.058093686028,-0.433494573841742,0.220901177131591,0.0192623163948299,0.0918049902728712
"NM_001007144",6067.63369951827,-0.153389301599135,0.335458448727442,0.401628709867456,0.620456123803446
"NM_001007145",2871.03484700372,0.449301902375999,0.174677335405409,0.00408435539917024,0.03092723758914
"NM_001007146",646.925543726455,-0.955523806223648,0.345901276987586,0.000586052946972237,0.00722257799223001
"NM_001007147",271.732689246106,0.1996020301829,0.207614236766123,0.252124278299612,0.472822354695185
"NM_001007148",263.190173835477,0.0750009895363851,0.164241457477582,0.612442948782434,0.782502288527428
"NM_001007149",54.4463342769132,0.115230200913785,0.249573487914023,0.547253942962036,0.733989346264552
"NM_001007264",12803.3680583913,-0.22557315854027,0.257042991945266,0.247541719858669,0.467388559421894
"NM_001007265",6004.19590211028,0.0101117251462459,0.159503830004639,0.943970699500685,0.972621427260948
"NM_001007554",15.0716965017053,0.033266958384814,0.315154513943152,0.84902487552952,0.924461768638495
"NM_001007557",574.583144276987,-0.157736293421474,0.186026476916384,0.327347809151533,0.552956486405567
"NM_001007558",107.105040657038,0.0504653179083512,0.253090695911365,0.788988385284982,0.891264657451553
"NM_001007598",98.3503120304226,0.428376047050029,0.314973194760198,0.0567787434617373,0.185785765615436
"NM_001007599",4859.99065051783,0.851751875395154,0.207635986490874,5.80085196261889e-06,0.000181488546074028
"NM_001007600",71.4826996035084,0.371455262827451,0.391201288888025,0.104511519569707,0.274287041340255
