"","SRR1178020","SRR1178036","SRR1178046","SRR1177973","SRR1178016","SRR1178019"
"NM_001025412",155.609603830379,158.086763168862,158.302883128318,117.460880583905,154.848436559537,130.632945103911
"NM_001025413",183.185989319307,178.142546555956,114.847189720545,143.563298491439,137.541846591119,120.835474221117
"NM_001025414",585.0133207294,640.605316423074,784.530464915342,517.697955166098,657.650418799918,690.177393298994
"NM_001025416",18.7125472960583,23.5950392789346,35.6957481563855,32.628022384418,38.2566725617681,26.1265890207821
"NM_001025418",381.145042293397,287.859479203002,408.173120223017,208.819343260275,188.550743340143,180.708907393743
"NM_001025419",262.960533055134,357.464845075859,309.621815530387,239.272164152398,262.331468994981,220.987398800782
"NM_001025420",79.7745437358273,89.6611492599514,131.919069273599,100.059268645548,84.7112035296293,83.822806441676
"NM_001025421",1299.04473071057,1455.81392351026,1246.24720737294,1587.89708937501,1811.72670774659,1623.11434291609
"NM_001025422",342.735076790962,343.307821508498,314.27778268122,259.936578329196,286.925044213261,370.126677794413
"NM_001025423",3506.14044073513,3325.72078636583,1804.96326547288,4240.55530922819,4142.65111454574,3987.57064929687
"NM_001025424",501.299293352298,504.9338405692,568.803986926751,519.873156658393,523.75206483373,553.012800939888
"NM_001025425",248.187469400352,270.163199743801,274.702061899141,277.338190267553,257.777103213818,252.557027200894
"NM_001025563",306.294853109164,300.836750806416,318.933749832053,185.979727591182,262.331468994981,223.164614552514
"NM_001025623",1249.80118519463,1072.39453522758,1148.47189720545,525.311160389129,755.113846516803,893.747066085922
"NM_001025624",400.842460499774,481.338801290265,531.556249720088,542.712772327485,275.083693182237,507.291270153519
"NM_001025625",325.992271315541,312.634270445883,384.117289943714,333.89342906721,326.092589931261,276.506400469944
"NM_001025626",236.369018476525,198.19832994305,169.9428010054,139.21289550685,172.155026527956,153.493710497095
"NM_001025627",65.0014800810445,90.8409012238981,54.3196167597171,64.1684440226886,56.4741356864195,71.8481198071508
"NM_001025629",1099.11593591584,856.499925825325,752.714689384651,1139.80558196233,1083.93905591676,1134.32940665229
"NM_001025630",354.553527714788,448.305746299757,426.020994301209,456.792313381851,415.358159242053,453.949484236089
"NM_001025632",1454.65433454095,1310.70443194482,1674.59618524956,1434.54538416824,1520.24729775216,1525.13963408816
"NM_001025635",20.682289116696,24.7747912428813,31.0397810055526,20.664414176798,102.017793498048,34.8354520277095
"NM_001025636",35.4553527714788,38.9318148102421,20.1758576536092,34.8032238767125,18.2174631246515,31.5696284001117
"NM_001025637",445.161651464123,495.495824857626,474.132654859816,543.800373073633,552.900005833172,489.873544139665
"NM_001025640",441.222167822847,422.351203092929,428.348977876626,365.433850705481,452.703958647589,318.962107628715
"NM_001025642",98.4870910318856,106.177676755206,135.023047374154,141.388096999144,116.591763997769,131.721552979777
"NM_001025643",391.978622306905,375.16112453506,562.596030725641,353.470242497861,415.358159242053,447.417836980894
"NM_001025644",3.93948364127542,7.07851178368037,9.31193430166578,4.35040298458906,10.0196047185583,4.35443150346369
"NM_001025645",68.9409637223199,70.7851178368037,81.4794251395756,104.409671630137,99.2851740293505,65.3164725519553
"NM_001025646",30.5309982198845,35.3925589184019,50.439644134023,41.3288283535961,14.5739704997212,22.8607653931844
"NM_001025647",105.381187404118,86.1218933681112,84.5834032401308,98.9716678994011,82.8894572171641,47.8987465381005
"NM_001025648",15.7579345651017,14.1570235673607,6.98395072624934,13.0512089537672,24.5935752182795,14.151902386257
"NM_001025649",1269.498603401,1197.44824340593,1332.38259966335,1240.95245135403,1303.45948656881,1333.54464793575
"NM_001025650",380.160171383078,411.733435417408,464.82072055815,463.317917858735,490.049758053124,445.240621229162
"NM_001025651",1.96974182063771,2.35950392789346,7.75994525138815,4.35040298458906,5.46523893739544,4.35443150346369
"NM_001025652",41.3645782333919,58.9875981973364,59.7515784356888,22.8396156690926,26.4153215307446,42.4557071587709
"NM_001025653",426.449104168064,483.698305218159,456.284780781623,441.56590293579,431.75387605424,399.519090442793
"NM_001025655",2852.18615628341,3070.89436215334,2778.8363945221,2990.90205190498,2974.00085509935,3025.2412870314
"NM_001025656",71.8955764532765,66.0661099810168,48.1116605586065,52.2048358150687,39.1675457180006,51.1645701656983
"NM_001025657",847.973853784535,812.849103159296,935.849397317411,704.765283503428,851.666401077456,837.139456540894
"NM_001025658",9.84870910318856,4.71900785578692,9.31193430166578,4.35040298458906,1.82174631246515,4.35443150346369
"NM_001025660",5828.46604726699,5641.57389159326,4839.87785329079,5707.72871578085,5242.07501411846,5844.73568552413
"NM_001025661",270.839500337685,256.00617617644,266.166122122614,305.615809667382,266.885834776144,271.063361090614
"NM_001025663",379.175300472759,390.497900066367,360.837454189549,317.579417875001,388.942837711309,378.835540801341
"NM_001025664",28.5612563992468,38.9318148102421,54.3196167597171,44.5916305920379,53.7415162177218,77.2911591864804
"NM_001025667",453.040618746674,606.392509468619,416.709059999544,585.129201427229,599.354536801033,585.671037215866
"NM_001025668",180.231376588351,148.648747457288,135.023047374154,154.439305952912,157.581056028235,126.278513600447
"NM_001025669",665.772735375546,612.291269288352,639.419488714384,721.079294695637,596.621917332335,661.87358852648
"NM_001025670",88.638381928697,4.71900785578692,48.1116605586065,25.0148171613871,68.315486717443,10.8860787586592
"NM_001025671",687.439895402561,645.324324278861,439.988895753708,526.398761135276,695.907091361686,641.190038885028
