"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_001044276",153.896004896634,1.43075151942315,0.626751615253254,0.000641923905204547,0.0305584308828707
"NM_001044281",125.622598745732,0.692449565931536,0.226586475041581,0.000114243479412706,0.0113313312039469
"NM_001044282",704.337520762333,-0.0469939777327242,0.119361674727593,0.495489018649822,0.802416522340224
"NM_001044283",2325.85323620976,-0.135803805190155,0.118397001190032,0.100551768152891,0.442825438541061
"NM_001044284",252.861709489496,-0.0236590573775126,0.121787247354066,0.706757197426055,0.908009636755485
"NM_001044285",1694.91357216373,0.0145232847011461,0.104142321510185,0.836700800547829,0.952279489391967
"NM_001044286",1269.84923039063,0.0221821594216073,0.0967942083933882,0.753118035346496,0.924780966867094
"NM_001044287",23.9622989177459,0.0219848799249256,0.135073260262194,0.600147368585026,0.859037613913433
"NM_001044288",424.274194655048,-0.115530660705991,0.196578620001039,0.0556181599182684,0.343952719910261
"NM_001044290",102.518443508847,0.0440411555021626,0.12869945634991,0.482650215968809,0.797123363796713
"NM_001044292",13.8407749020851,-0.0253920160766619,0.141488313423646,0.297599564237711,0.681108746271394
"NM_001044293",37.9698979831332,-0.117239588144762,0.206770587931715,0.028402608962199,0.251006884978641
"NM_001044294",5473.01725546889,-0.623876321310347,0.419181452773123,0.0042470759941298,0.0953004775991327
"NM_001044295",11.8700322421033,0.0248818592112977,0.14035210421335,0.391629647719135,0.746395935359369
"NM_001044297",52.5020852948681,0.0331434931891757,0.129710506763124,0.5646193858057,0.83906318706027
"NM_001044300",247.882507351553,0.0754999374814933,0.133111474302437,0.29092119015284,0.674725807605793
"NM_001044303",25.1425528197788,0.0211409645035573,0.137856653577569,0.545918284832422,0.831390469241407
"NM_001044304",10.9494150185383,-0.0353532258659281,0.145645069216617,0.073827252432383,0.386115088282839
"NM_001044701",95.6634384374899,-0.0591906135150449,0.134528036623752,0.354429496354101,0.720496172983257
"NM_001044770",31483.7055787326,-0.175836042497384,0.362605969353165,0.00543362137137788,0.108770378594491
"NM_001045843",732.694929661043,0.0669837452489197,0.110065817800945,0.362888823053714,0.726523772659501
"NM_001047084",83.7899988160022,-0.0560347963290526,0.138205902438017,0.342045784096551,0.712218583487201
"NM_001047085",2263.14213883051,-0.205929582693003,0.151748129384977,0.0328208340159657,0.266725305876334
"NM_001047086",518.060891852895,-0.0379241253616738,0.11596375202987,0.578813679807339,0.84694936124782
"NM_001047087",5738.58524724397,-0.194844948265833,0.225825750208001,0.0468709241293661,0.319263037272918
"NM_001047089",196.945419554628,-0.105170228490169,0.173944022048332,0.105632959293717,0.452212081133096
"NM_001047090",127.412127398798,-0.0159191189985268,0.124079417687186,0.784621869118783,0.934384210975831
"NM_001047092",14.9046672331008,-0.00668564623558152,0.136931858083172,0.826012828796209,0.948887109527691
"NM_001047093",469.973326014115,0.118850198524704,0.144183235868815,0.145487672684654,0.517838514563201
"NM_001047094",130.553485493139,-0.0614795011743705,0.143842927537799,0.273665662241556,0.656932520903028
"NM_001047095",397.025010811731,-0.0463564523373292,0.125160837216364,0.478380482185572,0.795147942999636
"NM_001047096",580.171146115625,0.0320203900485573,0.126790399364708,0.596662214315704,0.857026817424635
"NM_001047097",761.139611938734,-0.28876234923899,0.261040268688389,0.0183848910880945,0.203482459660524
"NM_001047098",35.3426966763612,-0.0250327570110967,0.132608883763082,0.612530632410103,0.863480319879735
"NM_001047099",574.51344263313,0.0649988898148626,0.125360736005777,0.36168258473422,0.726008105967725
"NM_001047101",774.008594496755,0.0320750271813821,0.130088180678646,0.572486575990284,0.843575892342773
"NM_001047103",66.3852106284347,-0.0728583160617058,0.15374621200773,0.177291069980547,0.557920773150857
"NM_001047104",271.081452762693,-0.0915500336101697,0.16015973632155,0.152032302383282,0.525681764587588
"NM_001047107",67.9301556871954,-0.0379101435768634,0.139056919894098,0.397638323935293,0.749276427970407
"NM_001047110",161.557694929954,0.00899809687189046,0.114179461032661,0.894606267455376,0.969814436761493
"NM_001047111",131.458188907519,-0.10922512120768,0.156527066139742,0.14946849557001,0.521994475399537
"NM_001047114",204.857583601746,-0.104273997057785,0.138402957348096,0.182049950200164,0.562178125389914
"NM_001047115",65.65987500575,0.0339696526872286,0.128810350850808,0.563318792303023,0.83848451633295
"NM_001047116",21.583658998402,-0.0492495571592673,0.149265430787398,0.123374769230333,0.484341699871939
"NM_001047743",3073.10773395826,0.0351415092704291,0.116906449802083,0.608005509390492,0.861668150041135
"NM_001047842",3008.5168546669,0.241438205559001,0.144618875402954,0.0163586384084822,0.194254297110036
"NM_001047843",814.18877445575,0.208868291124101,0.436039070154982,0.0129611427373909,0.170968965345066
"NM_001047844",473.002934110654,-0.0117892448114865,0.106687007210138,0.864050171907021,0.961177590145764
"NM_001047846",658.886651983138,-0.172092053061084,0.126341958001063,0.0487869706800294,0.323767822414511
"NM_001047847",203.769966501202,0.154403607149517,0.181164493770283,0.0784098678474623,0.396575920889428
"NM_001047848",4779.15433102795,-0.0304041538181256,0.123153994897496,0.628366865835196,0.870663268885111
"NM_001047849",2651.46100628417,-0.203994331712507,0.169322081290772,0.0399197877520775,0.294081652627135
"NM_001047850",363.889140103026,-0.00712693360309866,0.115108767711091,0.911683342626719,0.976011581840372
"NM_001047851",91.8437680771609,0.0428845659844883,0.141228833852193,0.339055152176121,0.71124554151164
"NM_001047852",1703.66557047555,0.119970538724437,0.13775717322361,0.145337789166584,0.517696394999427
"NM_001047853",87.5148568230144,0.655273539841026,0.310758823337951,0.00140939580976649,0.0491727639036121
"NM_001047854",724.929100569607,0.0912484783552476,0.166697578059796,0.117913022395395,0.475751668000873
"NM_001047855",143.214168749566,-0.0189818672338792,0.13700340357909,0.597045990513222,0.857348116957651
"NM_001047856",921.949365453766,-0.103365657799498,0.133494228059337,0.188749292213203,0.568076184912718
"NM_001047857",789.104550118164,0.0912976403348319,0.113393571720577,0.235540343272764,0.623472635643613
"NM_001047858",577.304515609475,-0.230608418671358,0.194724835650753,0.0297552999551121,0.255488634666731
"NM_001047860",993.837829032404,0.0909042918929818,0.129199514400481,0.235604791186638,0.623472635643613
"NM_001047861",198.446192629421,-0.372074156298061,0.191731677166897,0.004004857679993,0.0927730270341511
"NM_001047862",1219.94389500648,0.0746488641221419,0.139771864524199,0.270868733549237,0.653788726144599
