"","SRR1177997","SRR1177999","SRR1178002","SRR1178000","SRR1178005","SRR1178007"
"NM_001108800",58.0440457611448,66.1954648392369,54.7706745960787,60.6395974573938,60.7906051339017,65.9596330468142
"NM_001108801",4.22138514626507,2.87806368866248,5.26641101885372,5.31926293485911,3.84750665404441,3.35387964644818
"NM_001108802",13.7195017253615,19.1870912577498,27.3853372980394,27.6601672612674,36.1665625480174,39.1285958752287
"NM_001108805",22.1622720178916,4.79677281443746,16.8525152603319,23.4047569133801,14.6205252853688,13.4155185857927
"NM_001108806",111.866706376024,138.147057055799,115.861042414782,140.42854148028,124.659215591039,117.385787625686
"NM_001108807",205.792525880422,224.488967715673,277.013219591706,258.516178634153,197.761842017883,242.597294426418
"NM_001108808",637.429157086026,591.921765301582,589.838034111617,553.203345225347,590.977022061221,532.148903903111
"NM_001108809",622.654309074098,623.58046587687,645.661990911467,557.458755573234,584.82101141475,661.832250232441
"NM_001108810",222.678066465483,188.992848888836,161.152177176924,195.748876002815,299.336017684655,295.14140888744
"NM_001108811",179.408868716266,177.480594134186,144.299661916592,200.004286350702,218.538377949722,185.581340436799
"NM_001108812",653.25935138452,706.084958285194,628.809475651135,621.289910791544,719.483744306304,689.781247286175
"NM_001108813",1009.96639624392,1077.35517412265,1021.68373765762,1019.170778319,658.693139172403,809.40295467616
"NM_001108815",2406.18953337109,2719.77018578604,2868.08744086774,2066.00172389928,2327.74152569687,2108.47233773376
"NM_001108816",53.8226606148797,46.0490190185996,38.9714415395176,43.6179560658447,39.244567871253,51.4261545788721
"NM_001108817",52.7673143283134,47.9677281443746,73.7297542639521,68.0865655661966,41.5530718636796,31.302876700183
"NM_001108818",160.412635558073,143.903184433124,188.537514474963,164.897150980632,127.737220914274,198.996859022592
"NM_001108820",746.129824602352,726.231404105831,743.617235862146,809.591818685556,537.881430235408,659.596330468142
"NM_001108821",1634.73139789115,2045.34392807613,2046.52732192656,2262.81445248906,657.923637841594,703.196765871968
"NM_001108825",16.8855405850603,26.8619277608498,25.2787728904979,7.44696810880275,21.5460372626487,22.3591976429879
"NM_001108826",1093.33875288265,1017.87519122363,1035.37640630664,987.25520070985,1091.9223884178,1057.59004851333
"NM_001108827",480.182560387652,494.067599887058,472.923709493064,407.455540810208,606.367048677399,629.411413650108
"NM_001108829",679.643008548677,648.523684511944,798.387910458225,874.486826490837,1933.75684432272,1448.87600726561
"NM_001108830",8.44277029253015,11.5122547546499,10.5328220377074,8.51082069577457,3.84750665404441,8.94367905719514
"NM_001108831",51.7119680417472,78.6670741567743,67.4100610413277,55.3203345225347,90.801157035448,64.8416731646648
"NM_001108832",130.862939534217,135.268993367136,141.13981530528,105.32140611021,203.917852664354,262.720572305107
"NM_001108839",232.176183044579,276.294114111598,248.574600089896,211.706664807392,425.534235937312,475.132949913492
"NM_001108840",1704.38425280452,1783.44013240785,1666.29244636532,1637.26913134963,1561.31820021122,1680.29370287054
"NM_001108841",847.443068112714,745.418495363581,781.535395197893,854.273627338372,921.86259430904,1034.11289098819
"NM_001108842",90.7597806446991,114.163192983612,84.2625763016596,108.512963871126,30.7800532323553,72.6673923397105
"NM_001108843",16.8855405850603,23.0245095092998,5.26641101885372,26.5963146742955,16.1595279469865,17.8873581143903
"NM_001108848",1262.19415873326,991.972618025666,1042.74938173304,1115.98136373344,1618.26129869108,1328.13633999348
"NM_001108850",377.813970590724,399.091498161197,399.193955229112,359.582174396476,419.378225290841,420.352915688172
