"","SRR1177987","SRR1177988","SRR1177989","SRR1177973","SRR1178016","SRR1178019"
"NM_001126094",17.7520439877239,27.9475727503947,17.3862116146139,5.01314444251661,7.32969847954962,12.5968414128222
"NM_001126095",488.181209662408,571.572939475814,523.592449778566,350.920110976163,442.923208121356,463.563763991857
"NM_001126096",357.999553752433,439.948887167504,578.425886409272,345.906966533646,336.11903027649,323.738824309531
"NM_001126098",540.451116959596,546.329970539974,521.586348438418,485.021724813482,521.455691830816,508.912393078017
"NM_001126099",608.500618912537,511.170120950768,489.488726996054,647.948919195272,732.969847954962,644.958280336497
"NM_001126100",599.624596918675,617.551204323238,521.586348438418,619.123338650801,628.259869675682,594.570914685208
"NM_001126120",2807.78162405834,3094.968298455,1459.10437473414,2447.66777405874,2139.2248562457,2442.52754994623
"NM_001126266",77.9117486127884,111.790291001579,169.181213019128,75.1971666377492,80.6266832750458,85.658521607191
"NM_001126267",358.985778418418,432.736610328692,405.232470709848,343.400394312388,302.61183722712,314.921035320555
"NM_001126268",7.88979732787731,18.0306920970288,18.7236125080458,15.0394333275498,6.28259869675682,10.0774731302578
"NM_001126269",816.594023435302,828.510301858475,819.158047227003,606.59047754451,536.115088789915,566.857863576999
"NM_001126270",30.5729646455246,76.6304414123726,21.3984142949095,38.8518694295037,21.9890954386489,16.3758938366689
"NM_001126272",221.900549846549,232.595928051672,145.107996937355,240.630933240797,202.090258079011,250.677144115162
"NM_001126273",129.195431243991,174.89771334118,121.034780855582,125.328611062915,146.593969590992,128.487782410786
"NM_001126274",352.082205756525,372.333791803646,389.852360435382,424.863991503283,367.532023760274,357.750296124151
"NM_001126275",749.530746148344,626.566550371752,950.89203523004,681.787644182259,730.875648389377,634.880807206239
"NM_001126276",12.8209206578006,17.1291574921774,11.3679075941707,12.5328611062915,12.5651973935136,30.2324193907733
"NM_001126278",4340.3747549985,3618.75990387369,2186.65046076106,4335.11665666624,3939.18938286653,4078.85724947183
"NM_001126279",1265.32624645832,1633.58070399081,1672.41981723652,996.362457950176,1126.67936628506,1095.92520291553
"NM_001126281",95.6637926005124,85.645787460887,102.311168347536,73.94388052712,51.3078893568474,69.2826277705221
"NM_001126282",424.076606373405,360.613841940577,583.106789536283,411.077844286362,408.368915289193,428.292608035955
"NM_001126283",302.770972457292,353.401565101765,493.50092967635,333.374105427355,362.29652484631,331.296929157224
"NM_001126284",291.92250113146,270.460381455433,376.478351501064,344.653680423017,346.590028104418,353.971243700304
"NM_001126286",234.72147050435,256.03582777781,234.713856797288,200.525777700664,181.148262423155,236.820618561057
"NM_001126287",199.217382528902,164.980832687814,190.579627314038,174.206769377452,152.876568287749,163.758938366689
"NM_001126288",521.712848305887,182.109990179991,288.878592981278,349.666824865534,434.546409859013,445.928186013906
"NM_001126289",110.457162590282,64.0089569444524,90.2745603066493,116.555608288511,97.3802797997307,94.4763105961665
"NM_001126291",50.2974579652178,45.0767302425721,41.4594276963871,60.1577333101993,63.873086750361,85.658521607191
"NM_001126294",35.5040879754479,79.3350452269269,30.7602205489324,10.0262888850332,2.09419956558561,10.0774731302578
